Start Date:,1993-01-01 00:00:00,Unnamed: 2,INR,MXN,CZK,ZAR,TRY,RUB,PLN,HUF,THB,SGD,CNH,EUR,AUD,NZD,CAD,NOK,JPY,CHF,SEK,GBP,RON,ILS
End Date:,2022-10-12 00:00:00,Tenor =>,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Period,d,Ticker,IRN+3M BGNL Curncy,MXN3M BGNL Curncy,CZK3M BGNL Curncy,ZAR3M BGNL Curncy,TRY3M BGNL Curncy,RUB3M BGNL Curncy,PLN3M BGNL Curncy,HUF3M BGNL Curncy,THB3M BGNL Curncy,SGD3M BGNL Curncy,CNH3M BGNL Curncy,EUR3M BGNL Curncy,AUD3M BGNL Curncy,NZD3M BGNL Curncy,CAD3M BGNL Curncy,NOK3M BGNL Curncy,JPY3M BGNL Curncy,CHF3M BGNL Curncy,SEK3M BGNL Curncy,GBP3M BGNL Curncy,RON3M BGNL Curncy,ILS3M BGNL Curncy
CDR,5D,Date,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last
,,2000-06-09 00:00:00,45.35,10.2225,37.7458,7.0623,0.654825,,4.527,245.51,39.03,1.70515,,0.959085,0.589037,0.468295,1.471575,8.70895,105.116,1.62732,8.6606,1.5122,,4.0878
,,2000-06-12 00:00:00,45.35,10.104,37.6155,7.0912,0.65491,,4.5205,245.51,38.9,1.70415,,0.9605,0.591953,0.470875,1.4706,8.67875,104.939,1.62025,8.6354,1.51515,,4.0878
,,2000-06-13 00:00:00,45.27,10.0765,37.3735,7.0728,0.652905,,4.53975,245.51,38.83,1.7026,,0.96638,0.598316,0.472465,1.46605,8.6173,104.925,1.6129,8.55095,1.512283,,4.0878
,,2000-06-14 00:00:00,45.19,10.0695,37.414,6.9935,0.65397,,4.5275,245.51,38.89,1.7033,,0.96496,0.600395,0.475375,1.46607,8.56845,105.0235,1.61658,8.4784,1.50436,,4.0878
,,2000-06-15 00:00:00,45.19,10.139,37.698,6.9682,0.65771,,4.5288,245.51,38.955,1.706,,0.958335,0.602743,0.46943,1.4714,8.6394,104.8175,1.62431,8.5821,1.51408,,4.0878
,,2000-06-16 00:00:00,45.22,10.2195,37.3055,6.8961,0.656375,,4.5473,245.51,39.065,1.708,,0.97057,0.607255,0.478135,1.4629,8.57635,104.637,1.603425,8.5591,1.517873,,4.0878
,,2000-06-19 00:00:00,45.23,10.184,37.34625,6.9293,0.657075,,4.5243,245.51,39.12,1.71505,,0.965185,0.60294,0.473035,1.462265,8.59615,103.9285,1.61293,8.5817,1.514995,,4.0878
,,2000-06-20 00:00:00,45.21,10.1715,37.5725,6.9662,0.65891,,4.5243,245.51,39.055,1.7154,,0.96077,0.604325,0.475445,1.46775,8.61785,103.515,1.614065,8.5799,1.51592,,4.12915
,,2000-06-21 00:00:00,45.2,10.1585,37.878,6.9805,0.662055,,4.5243,245.51,39.0775,1.71625,,0.94927,0.603149,0.475045,1.46968,8.6943,103.7655,1.626035,8.66185,1.500905,,4.12915
,,2000-06-22 00:00:00,45.25,10.21,38.0345,6.9756,0.66419,,4.5243,245.51,39.16,1.7175,,0.941605,0.596434,0.470435,1.47208,8.75275,102.568,1.63892,8.76775,1.51219,,4.12915
,,2000-06-23 00:00:00,45.23,10.2865,38.2575,6.9351,0.666595,,4.5753,245.51,38.975,1.71515,,0.941195,0.595533,0.471315,1.4795,8.73495,103.015,1.6448,8.78015,1.503713,,4.12915
,,2000-06-26 00:00:00,45.25,10.3405,38.09134,6.9344,0.666595,,4.582,245.51,39.015,1.7171,,0.943588,0.598247,0.470945,1.479412,8.75025,103.9765,1.63605,8.831225,1.502635,,4.12915
,,2000-06-27 00:00:00,45.25,10.3915,37.7405,6.875,0.666595,,4.5333,245.51,39.0075,1.7158,,0.948685,0.602136,0.473358,1.47915,8.69995,103.672,1.62518,8.8132,1.505715,,4.12915
,,2000-06-28 00:00:00,45.27,10.2525,37.7765,6.8701,0.666595,,4.5175,245.51,39.03,1.71815,,0.949033,0.603342,0.466575,1.478447,8.66735,103.8515,1.63007,8.81705,1.514095,,4.12915
,,2000-06-29 00:00:00,45.25,10.19375,37.3085,6.8847,0.666595,,4.5155,245.51,39.09,1.71705,,0.95547,0.602738,0.468645,1.47895,8.60315,103.4295,1.625285,8.7863,1.520895,,4.12915
,,2000-06-30 00:00:00,45.25,10.055,37.0955,6.8398,0.666595,,4.483,245.51,39.1,1.71,,0.95785,0.598322,0.46914,1.47767,8.5768,104.3905,1.6205,8.7501,1.516785,,4.12915
,,2000-07-03 00:00:00,45.23,9.771,37.416,6.8791,0.666595,,4.483,245.51,39.41,1.715,,0.956043,0.600431,0.46634,1.47697,8.61105,103.926,1.6215,8.75525,1.51536,,4.09325
,,2000-07-04 00:00:00,45.27,9.7165,37.3625,6.8334,0.666595,,4.4505,245.51,39.325,1.7161,,0.95659,0.598722,0.46466,1.48005,8.6061,104.445,1.61912,8.76975,1.517925,,4.09875
,,2000-07-05 00:00:00,45.32,9.7785,37.3625,6.8462,0.666595,,4.4485,245.51,39.635,1.7202,,0.9591,0.591341,0.460955,1.486,8.5968,105.334,1.609245,8.77625,1.512603,,4.10155
,,2000-07-06 00:00:00,45.35,9.7515,37.321,6.9091,0.666595,,4.4485,245.51,39.565,1.7191,,0.957055,0.591998,0.46083,1.4825,8.6008,105.546,1.611065,8.81445,1.51048,,4.11075
,,2000-07-07 00:00:00,45.38,9.7475,37.3995,6.9049,0.666595,,4.4485,245.51,39.74,1.7205,,0.95365,0.592814,0.460435,1.47725,8.591,106.1565,1.61362,8.86415,1.51647,,4.1131
,,2000-07-10 00:00:00,45.4,9.69,37.279,6.8818,0.666595,,4.407,245.51,39.89,1.72135,,0.957655,0.5922,0.461045,1.47675,8.58075,105.381,1.61313,8.8059,1.51529,,4.1131
,,2000-07-11 00:00:00,45.46,9.622,37.273,6.8572,0.666595,,4.402,245.51,39.965,1.72625,,0.95618,0.5889,0.459855,1.47515,8.59985,105.35,1.61712,8.81375,1.51588,,4.12415
,,2000-07-12 00:00:00,45.45,9.666,37.65,6.8848,0.666595,,4.43075,245.51,39.98,1.72615,,0.94642,0.589612,0.45975,1.477112,8.6601,106.4675,1.635515,8.83675,1.50952,,4.12415
,,2000-07-13 00:00:00,45.51,9.632,37.85,6.9008,0.666595,,4.4405,245.51,39.915,1.72605,,0.94155,0.586586,0.460245,1.47785,8.71455,106.5395,1.64127,8.87015,1.50551,,4.12415
,,2000-07-14 00:00:00,45.43,9.5965,37.7295,6.9428,0.666595,,4.4405,245.51,39.92,1.72585,,0.943558,0.585284,0.461245,1.481375,8.70465,105.961,1.63709,8.84715,1.50321,,4.12415
,,2000-07-17 00:00:00,45.53,9.5365,37.893,6.9803,0.666595,,4.4405,245.51,40.26,1.73105,,0.94049,0.587885,0.458765,1.478,8.7437,106.767,1.64368,8.8941,1.495365,,4.12415
,,2000-07-18 00:00:00,45.52,9.533,38.0625,6.9943,0.666595,,4.4395,245.51,40.12,1.7291,,0.93833,0.584794,0.457678,1.474025,8.7832,106.5005,1.645295,8.92785,1.49799,,4.12415
,,2000-07-19 00:00:00,45.55,9.6565,38.4315,7.0495,0.666595,,4.4395,245.51,40.1075,1.72885,,0.9257,0.577108,0.45477,1.47335,8.8805,106.441,1.670265,9.04665,1.497793,,4.12415
,,2000-07-20 00:00:00,45.65,9.589,38.3635,6.9932,0.666595,,4.4495,245.51,40.12,1.7285,,0.93463,0.5831,0.461465,1.471285,8.80265,106.055,1.6525,8.95815,1.513195,,4.12415
,,2000-07-21 00:00:00,45.78,9.559,37.972,6.9825,0.666595,,4.423,245.51,40.295,1.73065,,0.94179,0.586478,0.46195,1.467775,8.7617,107.1287,1.64636,8.91165,1.51933,,4.12415
,,2000-07-24 00:00:00,45.54,9.5605,38.079,7.0121,0.666595,,4.4215,245.51,40.675,1.72755,,0.93788,0.587675,0.460745,1.46025,8.7623,107.116,1.65294,8.89925,1.516675,,4.12415
,,2000-07-25 00:00:00,45.69,9.573,37.83175,7.0208,0.666595,,4.43825,245.51,40.9,1.7277,,0.943303,0.585873,0.459945,1.462837,8.73745,107.455,1.64001,8.8954,1.52043,,4.12415
,,2000-07-26 00:00:00,45.71,9.5825,37.668,6.9946,0.666595,,4.41875,245.51,41.105,1.72615,,0.947125,0.591879,0.461045,1.46288,8.701,107.4775,1.633845,8.86005,1.51814,,4.12415
,,2000-07-27 00:00:00,45.73,9.5773,37.942,6.997,0.67149,,4.43875,245.51,40.795,1.71755,,0.938565,0.589408,0.458445,1.468037,8.7975,107.3887,1.64759,9.02905,1.51457,,4.12415
,,2000-07-28 00:00:00,45.74,9.5805,38.2735,7.0216,0.67549,,4.4745,245.51,41.24,1.7175,,0.927825,0.588757,0.457835,1.4751,8.8652,107.794,1.662325,9.10485,1.50489,,4.12415
,,2000-07-31 00:00:00,45.88,9.585,38.0515,7.0214,0.67549,,4.4695,245.51,41.225,1.71575,,0.93258,0.580038,0.454675,1.483875,8.8494,107.86,1.65356,9.1046,1.5008,,4.12415
,,2000-08-01 00:00:00,46.13,9.5815,38.2335,7.0302,0.67549,,4.4695,245.51,40.93,1.71375,,0.927275,0.581129,0.453205,1.486775,8.8946,107.524,1.66207,9.16765,1.500233,,4.12415
,,2000-08-02 00:00:00,46.27,9.589,38.531,7.0552,0.67549,,4.506,245.51,40.62,1.70865,,0.9188,0.583737,0.45392,1.478187,8.96225,107.0225,1.674185,9.18775,1.49465,,4.12415
,,2000-08-03 00:00:00,46.55,9.632,38.924,7.0658,0.67077,,4.5423,245.51,40.44,1.7073,,0.909585,0.585123,0.454213,1.481825,9.00665,106.6875,1.693375,9.25475,1.497565,,4.12415
,,2000-08-04 00:00:00,46.5,9.5965,38.8515,7.0258,0.670626,,4.533,245.51,40.415,1.7035,,0.91297,0.587126,0.455135,1.486225,8.91045,106.8755,1.691315,9.18975,1.508715,,4.12415
,,2000-08-07 00:00:00,46.68,9.56875,38.6195,7.0156,0.670626,,4.533,245.51,41.03,1.7089,,0.912765,0.586789,0.45453,1.484012,8.93255,107.267,1.69017,9.14595,1.5118,,4.12415
,,2000-08-08 00:00:00,46.66,9.5815,39.013,7.0452,0.670626,,4.51325,245.51,40.92,1.70695,,0.90615,0.585617,0.45334,1.485375,8.9931,106.7905,1.699515,9.187,1.5042,,4.12415
,,2000-08-09 00:00:00,46.53,9.5615,39.1905,7.0567,0.670626,,4.5045,245.51,40.695,1.7021,,0.90426,0.579009,0.451333,1.48,9.00595,106.1945,1.702605,9.18625,1.503505,,4.12415
,,2000-08-10 00:00:00,46.7,9.551,38.758,7.0179,0.670626,,4.478,245.51,40.595,1.69685,,0.911955,0.582313,0.452015,1.479725,8.95105,106.985,1.692475,9.147,1.500705,,4.12415
,,2000-08-11 00:00:00,46.69,9.5055,38.897,6.963,0.674694,,4.478,245.51,40.48,1.6954,,0.9069,0.578712,0.447803,1.480325,8.9489,106.7965,1.7071,9.15995,1.503693,,4.12415
,,2000-08-14 00:00:00,46.29,9.4685,38.8735,6.9747,0.674694,,4.478,245.51,40.49,1.69805,,0.91055,0.58192,0.45159,1.481025,8.91945,107.7635,1.702925,9.1292,1.50769,,4.12415
,,2000-08-15 00:00:00,46.23,9.4805,38.596,7.0045,0.674694,,4.478,245.51,40.625,1.7015,,0.917008,0.583513,0.44775,1.48352,8.89615,107.3215,1.697165,9.10525,1.50705,,4.0638
,,2000-08-16 00:00:00,46.29,9.421,38.5475,7.0094,0.674694,,4.4665,245.51,40.57,1.69955,,0.919,0.590902,0.452265,1.47395,8.8678,106.8325,1.69421,9.1351,1.500549,,4.06675
,,2000-08-17 00:00:00,46.62,9.422,38.5525,6.9866,0.674694,,4.4495,245.51,40.66,1.69845,,0.919,0.592925,0.453165,1.472,8.84125,106.6685,1.695115,9.15075,1.500948,,4.0629
,,2000-08-18 00:00:00,46.61,9.49,38.8445,7.0068,0.674694,,4.44875,245.51,40.89,1.7005,,0.910585,0.591082,0.448905,1.4725,8.9072,106.6902,1.707615,9.20935,1.49174,,4.0649
,,2000-08-21 00:00:00,46.61,9.49,38.8445,7.0068,0.674694,,4.44875,245.51,40.89,1.7005,,0.910585,0.589148,0.448905,1.4742,8.9322,106.6902,1.707615,9.20935,1.49174,,4.0649
,,2000-08-22 00:00:00,46.45,9.4735,39.327,7.0538,0.674694,,4.46325,245.51,40.61,1.6991,,0.901795,0.581246,0.4434,1.47222,9.0106,106.5835,1.725315,9.2696,1.48456,,4.07955
,,2000-08-23 00:00:00,46.56,9.51825,39.3065,7.023,0.674694,,4.497,245.51,40.53,1.70145,,0.902095,0.572779,0.42925,1.48352,9.01575,105.3805,1.711335,9.24255,1.48602,,4.07955
,,2000-08-24 00:00:00,46.77,9.468,39.034,7.0055,0.675976,,4.497,245.51,40.745,1.70335,,0.905815,0.572366,0.435465,1.4832,8.99355,105.162,1.699435,9.22125,1.483535,,4.07955
,,2000-08-25 00:00:00,46.7,9.473,38.997,6.9725,0.675976,,4.515,245.51,40.64,1.70365,,0.906015,0.57456,0.436575,1.480687,8.97825,105.1755,1.69614,9.24415,1.471245,,4.07955
,,2000-08-28 00:00:00,46.71,9.4415,39.15,7.0072,0.678383,,4.515,245.51,40.53,1.70145,,0.90464,0.57186,0.432985,1.48038,8.9685,104.6675,1.698085,9.2919,1.47355,,4.066
,,2000-08-29 00:00:00,46.65,9.45625,39.3585,7.0234,0.678383,,4.51575,245.51,40.73,1.7039,,0.89606,0.570055,0.42877,1.48337,9.05745,104.5595,1.720355,9.38475,1.45821,,4.053
,,2000-08-30 00:00:00,46.65,9.439,39.4715,7.0233,0.678383,,4.51675,245.51,40.85,1.70605,,0.895985,0.573547,0.42736,1.475437,9.06685,104.7445,1.721305,9.38625,1.457955,,4.0441
,,2000-08-31 00:00:00,46.6,9.4325,39.67,7.0428,0.678383,,4.515,245.51,40.725,1.70405,,0.890005,0.575358,0.42627,1.46955,9.1055,104.9985,1.730015,9.3998,1.44894,,4.05
,,2000-09-01 00:00:00,46.58,9.4435,39.168,7.0041,0.678383,,4.5153,245.51,40.73,1.70365,,0.903815,0.576812,0.42987,1.470752,9.00945,104.365,1.71068,9.27455,1.46617,,4.03575
,,2000-09-04 00:00:00,46.61,9.4435,39.2435,7.0218,0.678383,,4.5153,245.51,41.065,1.70525,,0.90192,0.57565,0.42948,1.47096,9.00585,104.0745,1.717225,9.268,1.46057,,4.03575
,,2000-09-05 00:00:00,46.6,9.495,39.6365,7.0961,0.683282,,4.4885,245.51,41.22,1.71035,,0.892545,0.570818,0.425975,1.473062,9.0948,104.222,1.732785,9.4062,1.45437,,4.03575
,,2000-09-06 00:00:00,46.51,9.5345,40.416,7.1488,0.683282,,4.51605,245.51,41.24,1.7128,,0.87309,0.56588,0.42658,1.47745,9.232,104.1797,1.765025,9.61235,1.4456,,4.03575
,,2000-09-07 00:00:00,46.55,9.549,40.197,7.1642,0.687575,,4.556,245.51,41.33,1.7155,,0.878075,0.558044,0.417258,1.474862,9.20115,103.4175,1.75578,9.49325,1.43847,,4.03575
,,2000-09-08 00:00:00,46.6,9.551,40.641,7.1579,0.690872,,4.556,245.51,41.565,1.7197,,0.871025,0.556221,0.418575,1.47388,9.27975,104.4725,1.76997,9.58515,1.41707,,4.0643
,,2000-09-11 00:00:00,46.5,9.5215,40.7755,7.1748,0.690872,,4.556,245.51,41.41,1.72125,,0.86421,0.559351,0.429205,1.4764,9.32155,104.4175,1.756395,9.68865,1.41258,,4.0643
,,2000-09-12 00:00:00,46.52,9.476,41.035,7.2026,0.690872,,4.611,245.51,41.605,1.725,,0.864545,0.559053,0.4268,1.4779,9.33115,105.198,1.754255,9.6974,1.405975,,4.0643
,,2000-09-13 00:00:00,46.53,9.5265,40.9885,7.1839,0.690872,,4.63425,245.51,41.815,1.72975,,0.868395,0.5564,0.42309,1.480725,9.30175,105.4145,1.74906,9.6505,1.41366,,4.0702
,,2000-09-14 00:00:00,46.6,9.5575,40.9395,7.203,0.690872,,4.63425,245.51,41.84,1.7239,,0.86663,0.549046,0.423175,1.482925,9.32295,105.6575,1.75886,9.6768,1.407363,,4.06615
,,2000-09-15 00:00:00,46.85,9.605,41.218,7.2415,0.690872,,4.63425,245.51,42.04,1.7282,,0.858275,0.54452,0.417585,1.479787,9.33995,105.4605,1.771015,9.711,1.39968,,4.0717
,,2000-09-18 00:00:00,47.13,9.7015,41.525,7.3587,0.690872,,4.685,245.51,42.55,1.732,,0.85646,0.541851,0.40849,1.48608,9.3995,105.2042,1.77255,9.76495,1.403715,,4.0717
,,2000-09-19 00:00:00,47.55,9.693,41.54425,7.3532,0.690872,,4.685,245.51,42.305,1.7267,,0.853178,0.543154,0.413575,1.48447,9.4106,105.3125,1.76556,9.79385,1.4093,,4.0156
,,2000-09-20 00:00:00,47.58,9.726,41.698,7.4015,0.690872,,4.7285,245.51,42.655,1.7315,,0.85134,0.537741,0.405675,1.479212,9.4324,104.9535,1.76737,9.80575,1.4132,,4.01705
,,2000-09-21 00:00:00,47.35,9.711,41.326,7.3785,0.690872,,4.7285,245.51,42.56,1.7298,,0.861648,0.542852,0.40778,1.483625,9.34945,104.9665,1.75219,9.71185,1.43537,,4.0038
,,2000-09-22 00:00:00,47.22,9.738,40.324,7.2951,0.690872,,4.6853,245.51,42.69,1.73175,,0.88058,0.544488,0.410895,1.48513,9.16975,106.2575,1.718755,9.57395,1.45591,,4.07805
,,2000-09-25 00:00:00,47.1,9.681,40.518,7.3056,0.690872,,4.6853,245.51,42.5625,1.7306,,0.877535,0.549294,0.4116,1.4864,9.19435,105.8965,1.72507,9.6164,1.45351,,4.0739
,,2000-09-26 00:00:00,46.95,9.675,40.145,7.27,0.690872,,4.689,245.51,42.035,1.72475,,0.88403,0.550584,0.414395,1.48513,9.1414,105.9675,1.71595,9.57665,1.462695,,4.05785
,,2000-09-27 00:00:00,47,9.6705,40.0755,7.3063,0.690872,,4.70105,245.51,42.005,1.72575,,0.885125,0.550364,0.416495,1.49316,9.147,105.759,1.716405,9.61795,1.461705,,4.0619
,,2000-09-28 00:00:00,47.05,9.6925,40.054,7.33,0.690872,,4.70105,245.51,42.335,1.7255,,0.88735,0.549762,0.414805,1.4992,9.07805,105.8015,1.715505,9.6126,1.465753,,4.051
,,2000-09-29 00:00:00,46.95,9.7065,40.113,7.2816,0.690872,,4.70105,245.51,41.965,1.72175,,0.88675,0.543152,0.408205,1.4997,9.0935,106.443,1.71082,9.56975,1.477653,,4.04085
,,2000-10-02 00:00:00,46.95,9.673,40.113,7.2672,0.690872,,4.6795,245.51,42.035,1.7238,,0.88347,0.546483,0.40441,1.506505,9.14165,107.1145,1.72029,9.641,1.46909,,4.061166
,,2000-10-03 00:00:00,46.95,9.6505,40.6815,7.2886,0.690872,,4.69705,245.51,42.235,1.72685,,0.879425,0.54118,0.4048,1.5018,9.18625,106.994,1.720805,9.71445,1.4603,,4.056159
,,2000-10-04 00:00:00,47,9.696,40.6705,7.3064,0.690872,,4.69355,245.51,42.555,1.73275,,0.87738,0.537681,0.405485,1.495712,9.20015,107.6605,1.72513,9.7216,1.459875,,4.063195
,,2000-10-05 00:00:00,46.98,9.7115,40.847,7.3428,0.696066,,4.69355,245.51,42.33,1.7319,,0.873045,0.536024,0.40168,1.49145,9.25455,107.5325,1.73567,9.7549,1.4488,,4.0642
,,2000-10-06 00:00:00,47.02,9.724,40.847,7.3649,0.696066,,4.69905,245.51,42.335,1.7312,,0.87216,0.534341,0.40158,1.50003,9.263,107.0975,1.7359,9.77075,1.44848,,4.0642
,,2000-10-09 00:00:00,47.07,9.724,40.8125,7.4026,0.696066,,4.69575,245.51,42.46,1.73255,,0.8707,0.536374,0.40389,1.500625,9.26505,107.1225,1.74054,9.82275,1.449232,,4.076289
,,2000-10-10 00:00:00,47.17,9.721,40.6545,7.4201,0.696066,,4.69575,245.51,42.695,1.7319,,0.873335,0.534324,0.40392,1.497855,9.2667,106.1447,1.734185,9.83755,1.452525,,4.11255
,,2000-10-11 00:00:00,47.35,9.7305,40.51375,7.4609,0.696066,,4.78325,245.51,42.975,1.73135,,0.87241,0.535022,0.40583,1.498512,9.30935,105.934,1.72436,9.81405,1.462525,,4.10615
,,2000-10-12 00:00:00,47.45,9.81425,40.8055,7.5394,0.696066,,4.83775,245.51,43.425,1.73795,,0.868215,0.531709,0.398585,1.507125,9.311675,105.7575,1.72859,9.85015,1.475348,,4.1121
,,2000-10-13 00:00:00,47.6,9.81425,41.193,7.5677,0.716165,,4.83775,245.51,43.5675,1.73695,,0.8598,0.529017,0.399085,1.50285,9.4092,106.1565,1.754025,9.86695,1.45235,,4.1726
,,2000-10-16 00:00:00,47.65,9.81425,41.517,7.6487,0.71749,,4.83775,245.51,43.23,1.73655,,0.852315,0.524194,0.395975,1.5155,9.4599,106.504,1.76458,9.94605,1.45002,,4.18415
,,2000-10-17 00:00:00,47.73,9.8085,41.431,7.6355,0.716479,,4.83775,245.51,43.415,1.73855,,0.854825,0.519863,0.39438,1.514687,9.4546,106.4765,1.76151,9.9398,1.447,,4.15325
,,2000-10-18 00:00:00,47.69,9.872,41.431,7.7962,0.716479,,4.85875,245.51,43.81,1.73985,,0.8401,0.520787,0.393255,1.51355,9.5893,105.9675,1.779225,10.09125,1.44391,,4.13655
,,2000-10-19 00:00:00,47.65,9.82,41.14,7.7434,0.720323,,4.83305,245.51,43.17,1.73365,,0.844595,0.521888,0.39497,1.508375,9.5342,106.7575,1.77374,9.99475,1.44705,,4.13655
,,2000-10-20 00:00:00,47.5,9.8465,41.102,7.6536,0.720003,,4.83305,245.51,43.505,1.73755,,0.84556,0.529606,0.4014,1.508052,9.47305,107.1575,1.767485,9.99185,1.453715,,4.13655
,,2000-10-23 00:00:00,47.54,9.8519,41.54225,7.643,0.721388,,4.83305,245.51,43.79,1.73645,,0.839595,0.527303,0.4014,1.50602,9.514,106.6115,1.783205,10.05505,1.459995,,4.163154
,,2000-10-24 00:00:00,47.73,9.8755,41.583,7.6739,0.721124,,4.81425,245.51,43.545,1.73325,,0.840905,0.525661,0.4021,1.50875,9.4963,106.3462,1.78256,10.0508,1.452445,,4.182256
,,2000-10-25 00:00:00,47.88,9.943,42.072,7.7397,0.725623,,4.84925,245.51,43.495,1.7359,,0.82891,0.51947,0.3995,1.512912,9.62265,106.158,1.80578,10.18755,1.436425,,4.171197
,,2000-10-26 00:00:00,48,9.9855,41.83,7.756,0.725374,,4.834,245.51,43.75,1.7373,,0.83463,0.52023,0.401985,1.518037,9.56455,106.6555,1.80034,10.17865,1.439065,,4.15875
,,2000-10-27 00:00:00,48.17,9.938,41.323,7.6757,0.71973,,4.83925,245.51,43.685,1.73785,,0.842685,0.52405,0.403,1.525722,9.4649,106.9625,1.79113,10.05745,1.457565,,4.1423
,,2000-10-30 00:00:00,48.15,9.8958,41.218,7.6228,0.720993,,4.83925,245.51,43.855,1.73785,,0.845885,0.524519,0.40411,1.526825,9.4129,107.1715,1.79206,9.9926,1.453925,,4.159146
,,2000-10-31 00:00:00,48.1,9.8605,40.897,7.6234,0.719192,,4.79825,245.51,43.745,1.7387,,0.85225,0.519499,0.397575,1.521437,9.2893,107.45,1.783655,9.9226,1.45198,,4.159146
,,2000-11-01 00:00:00,47.9,9.8755,40.387,7.5621,0.71433,,4.79825,245.51,43.615,1.72625,,0.86171,0.521411,0.393985,1.522475,9.21845,106.7825,1.762385,9.81635,1.449145,,4.152108
,,2000-11-02 00:00:00,47.83,9.8675,40.24306,7.5965,0.714201,,4.71775,245.51,43.7275,1.72575,,0.861325,0.521803,0.39547,1.530237,9.2647,106.6665,1.76465,9.84695,1.446448,,4.138111
,,2000-11-03 00:00:00,47.58,9.8958,40.07326,7.6012,0.712729,,4.66875,245.51,43.373,1.7164,,0.87006,0.526788,0.397365,1.5294,9.21375,105.4075,1.74198,9.81915,1.451135,,4.135101
,,2000-11-06 00:00:00,47.45,9.933,40.31887,7.6145,0.712914,,4.67025,245.51,43.32,1.71405,,0.86026,0.527607,0.39887,1.5276,9.32875,105.8425,1.76119,9.95045,1.42986,,4.127026
,,2000-11-07 00:00:00,47.55,9.9463,40.24641,7.6881,0.714308,,4.7105,245.51,43.575,1.719575,,0.862175,0.528923,0.398085,1.5284,9.29855,105.5955,1.7573,9.9273,1.43747,,4.130801
,,2000-11-08 00:00:00,47.58,9.943,40.50229,7.7458,0.715308,,4.70575,245.51,43.515,1.71985,,0.856823,0.527704,0.398385,1.539762,9.33455,105.7375,1.768285,9.9603,1.42543,,4.130801
,,2000-11-09 00:00:00,47.56,9.9485,40.29744,7.8153,0.713397,,4.72575,245.51,43.505,1.72265,,0.86034,0.526323,0.398693,1.54315,9.29425,105.8975,1.75924,9.94895,1.42535,,4.143047
,,2000-11-10 00:00:00,47.65,9.895,40.08996,7.6699,0.713301,,4.71575,245.51,43.46,1.72565,,0.8631,0.520027,0.39609,1.539112,9.2795,106.2055,1.75741,9.9024,1.42805,,4.1398
,,2000-11-13 00:00:00,47.65,9.844,40.17066,7.7314,0.715103,,4.736,245.51,43.593,1.72545,,0.8649,0.521943,0.39648,1.543925,9.29575,105.8105,1.748485,9.9666,1.441945,,4.1397
,,2000-11-14 00:00:00,47.73,9.7475,40.32934,7.7175,0.716288,,4.7215,245.51,43.31,1.72595,,0.86032,0.519744,0.395465,1.541375,9.39285,106.4295,1.76081,10.02935,1.4325,,4.1393
,,2000-11-15 00:00:00,47.88,9.7438,40.25283,7.7615,0.723408,,4.71325,245.51,43.565,1.72725,,0.86105,0.521469,0.39927,1.545937,9.38185,107.025,1.764725,10.0171,1.428828,,4.1416
,,2000-11-16 00:00:00,47.9,9.7565,40.47123,7.7593,0.724774,,4.72275,245.51,43.87,1.73485,,0.85765,0.519546,0.39807,1.549775,9.38315,107.332,1.77187,10.05755,1.426025,,4.1471
,,2000-11-17 00:00:00,47.85,9.7781,40.58488,7.7753,0.726097,,4.717,245.51,44.17,1.73695,,0.85135,0.519434,0.40086,1.55355,9.4035,107.0855,1.78508,10.08875,1.425428,,4.11725
,,2000-11-20 00:00:00,47.85,9.7781,40.76449,7.8465,0.729319,,4.73,245.51,44.435,1.73955,,0.85101,0.513538,0.39637,1.557112,9.45555,108.4035,1.78588,10.15115,1.424555,,4.1129
,,2000-11-21 00:00:00,47.85,9.691,40.91402,7.8948,0.738551,,4.7075,245.51,44.31,1.73825,,0.84692,0.511149,0.39267,1.54895,9.5182,108.4055,1.78875,10.24365,1.41907,,4.1129
,,2000-11-22 00:00:00,47.9,9.667,40.62702,7.8956,0.741088,,4.718,245.51,43.825,1.73755,,0.848155,0.526866,0.401775,1.543937,9.5058,108.5455,1.784895,10.20035,1.413055,,4.148249
,,2000-11-23 00:00:00,47.93,9.682,40.70815,7.9065,0.741088,,4.7175,245.51,43.875,1.74045,,0.84383,0.52205,0.40089,1.54014,9.5358,108.541,1.796145,10.25265,1.40184,,4.136506
,,2000-11-24 00:00:00,48.03,9.685,40.73166,7.8975,0.741088,,4.698,245.51,43.825,1.74275,,0.84145,0.524147,0.40089,1.535337,9.56005,109.5605,1.793395,10.27085,1.40216,,4.121455
,,2000-11-27 00:00:00,47.93,9.6555,40.32858,7.8213,0.741088,,4.6545,245.51,43.595,1.7373,,0.85573,0.528049,0.40685,1.53195,9.41875,108.8625,1.763775,10.1324,1.42086,,4.122459
,,2000-11-28 00:00:00,48,9.6793,40.06721,7.8493,0.741088,,4.6725,245.51,43.875,1.74025,,0.85996,0.522641,0.40504,1.535125,9.38095,108.4715,1.746795,10.08095,1.41994,,4.12795
